State,Ag.District,County,Year,livestock_ton_CCO2,livestock_ton_CCO2 2.5,livestock_ton_CCO2 97.5
ALABAMA,UPPER PLAINS & PIEDMONT,FAYETTE,2016,16172.43542,10323.01031,22790.75706
ALABAMA,UPPER PLAINS & PIEDMONT,FAYETTE,2017,16992.70849,10777.60199,24107.04129
ALABAMA,UPPER PLAINS & PIEDMONT,FAYETTE,2018,17613.79846,11134.7496,25133.64347
ALABAMA,UPPER PLAINS & PIEDMONT,FAYETTE,2019,17705.05263,11110.30822,24961.11048
ALABAMA,UPPER PLAINS & PIEDMONT,FAYETTE,2020,18191.26498,11605.17001,25670.66553
ALABAMA,UPPER PLAINS & PIEDMONT,JEFFERSON,2015,3498.90564,1110.061052,6365.224677
ALABAMA,UPPER PLAINS & PIEDMONT,JEFFERSON,2016,3616.1485,1112.830093,6581.651909
ALABAMA,UPPER PLAINS & PIEDMONT,JEFFERSON,2017,4009.203782,1208.700793,7367.704698
ALABAMA,UPPER PLAINS & PIEDMONT,JEFFERSON,2018,4139.546771,1228.852047,7764.231545
ALABAMA,UPPER PLAINS & PIEDMONT,JEFFERSON,2019,4024.731503,1218.623718,7466.018401
ALABAMA,UPPER PLAINS & PIEDMONT,JEFFERSON,2020,4031.651144,1151.186424,7495.569119
ALABAMA,UPPER PLAINS & PIEDMONT,LAMAR,2015,5863.339968,3869.065121,8139.174803
ALABAMA,UPPER PLAINS & PIEDMONT,LAMAR,2016,5612.840314,3645.75039,7842.927339
ALABAMA,UPPER PLAINS & PIEDMONT,LAMAR,2017,5860.159276,3760.712127,8233.691344
ALABAMA,UPPER PLAINS & PIEDMONT,LAMAR,2018,6037.306344,3892.329315,8532.8566
ALABAMA,UPPER PLAINS & PIEDMONT,LAMAR,2019,6109.986601,3964.210293,8568.469202
ALABAMA,UPPER PLAINS & PIEDMONT,LAMAR,2020,6253.892445,4124.149991,8701.515943
ALABAMA,UPPER PLAINS & PIEDMONT,LEE,2015,3305.641051,1589.228647,5525.214632
ALABAMA,UPPER PLAINS & PIEDMONT,LEE,2016,3337.080891,1559.968614,5587.864039
ALABAMA,UPPER PLAINS & PIEDMONT,LEE,2017,3687.397771,1727.298511,6272.084821
ALABAMA,UPPER PLAINS & PIEDMONT,LEE,2018,3708.616256,1680.219938,6266.608581
ALABAMA,UPPER PLAINS & PIEDMONT,LEE,2019,3650.397175,1713.23981,6214.751732
ALABAMA,UPPER PLAINS & PIEDMONT,LEE,2020,3668.176713,1688.74241,6309.943426
ALABAMA,UPPER PLAINS & PIEDMONT,PICKENS,2015,56480.95199,37842.66029,77329.2672
ALABAMA,UPPER PLAINS & PIEDMONT,PICKENS,2016,53401.19031,36209.58605,72674.48807
ALABAMA,UPPER PLAINS & PIEDMONT,PICKENS,2017,55279.15617,37102.02576,75013.78496
ALABAMA,UPPER PLAINS & PIEDMONT,PICKENS,2018,57093.24284,38602.69418,77672.15457
ALABAMA,UPPER PLAINS & PIEDMONT,PICKENS,2019,57636.10715,38997.21452,78611.88254
ALABAMA,UPPER PLAINS & PIEDMONT,PICKENS,2020,59654.41828,40008.91977,80911.54977
ALABAMA,UPPER PLAINS & PIEDMONT,RANDOLPH,2015,131658.7938,86594.08288,182146.8136
ALABAMA,UPPER PLAINS & PIEDMONT,RANDOLPH,2016,124189.3743,83284.41949,171440.1154
ALABAMA,UPPER PLAINS & PIEDMONT,RANDOLPH,2017,128381.8356,84989.67219,177873.9901
ALABAMA,UPPER PLAINS & PIEDMONT,RANDOLPH,2018,132436.9634,87949.08698,182569.7061
ALABAMA,UPPER PLAINS & PIEDMONT,RANDOLPH,2019,133963.623,88925.65897,184710.0647
ALABAMA,UPPER PLAINS & PIEDMONT,RANDOLPH,2020,138827.3174,91240.66163,190842.2643
ALABAMA,UPPER PLAINS & PIEDMONT,SHELBY,2015,6292.461681,1939.866641,11532.48378
ALABAMA,UPPER PLAINS & PIEDMONT,SHELBY,2016,6473.529958,1950.594085,11964.68983
ALABAMA,UPPER PLAINS & PIEDMONT,SHELBY,2017,7193.447727,2138.398998,13399.05091
ALABAMA,UPPER PLAINS & PIEDMONT,SHELBY,2018,7444.999394,2267.809326,13760.66495
ALABAMA,UPPER PLAINS & PIEDMONT,SHELBY,2019,7251.49841,2154.905005,13310.9852
ALABAMA,UPPER PLAINS & PIEDMONT,SHELBY,2020,7260.15768,2090.795067,13592.35509
ALABAMA,UPPER PLAINS & PIEDMONT,TALLADEGA,2015,20538.21341,12637.17048,29480.9513
ALABAMA,UPPER PLAINS & PIEDMONT,TALLADEGA,2016,19975.63473,12085.92513,28638.58571
ALABAMA,UPPER PLAINS & PIEDMONT,TALLADEGA,2017,21276.98737,12610.47492,30946.89172
ALABAMA,UPPER PLAINS & PIEDMONT,TALLADEGA,2018,21958.64766,12943.49886,32099.0168
ALABAMA,UPPER PLAINS & PIEDMONT,TALLADEGA,2019,22020.06999,13031.72126,32020.81665
ALABAMA,UPPER PLAINS & PIEDMONT,TALLADEGA,2020,22430.47498,13501.61258,32416.54347
ALABAMA,UPPER PLAINS & PIEDMONT,TALLAPOOSA,2015,16290.53144,10362.2096,22855.68151
ALABAMA,UPPER PLAINS & PIEDMONT,TALLAPOOSA,2016,15776.10407,9912.689246,22388.99477
ALABAMA,UPPER PLAINS & PIEDMONT,TALLAPOOSA,2017,16655.78568,10277.24366,23840.77094
ALABAMA,UPPER PLAINS & PIEDMONT,TALLAPOOSA,2018,17293.12356,10689.49573,24764.7333
ALABAMA,UPPER PLAINS & PIEDMONT,TALLAPOOSA,2019,17333.73861,10773.64772,24609.67897
ALABAMA,UPPER PLAINS & PIEDMONT,TALLAPOOSA,2020,17773.63205,11158.27185,25326.87634
ALABAMA,UPPER PLAINS & PIEDMONT,TUSCALOOSA,2015,27439.24158,18277.89102,37556.30594
ALABAMA,UPPER PLAINS & PIEDMONT,TUSCALOOSA,2016,26200.97582,17116.55148,36068.48106
ALABAMA,UPPER PLAINS & PIEDMONT,TUSCALOOSA,2017,27452.45847,17802.48142,37847.3913
ALABAMA,UPPER PLAINS & PIEDMONT,TUSCALOOSA,2018,28315.28262,18503.59583,39133.0949
ALABAMA,UPPER PLAINS & PIEDMONT,TUSCALOOSA,2019,28563.82135,18649.31838,39661.185
ALABAMA,UPPER PLAINS & PIEDMONT,TUSCALOOSA,2020,29367.53572,19335.89064,40797.14656
ALABAMA,UPPER PLAINS & PIEDMONT,WALKER,2015,42370.74934,27973.69131,58433.76758
ALABAMA,UPPER PLAINS & PIEDMONT,WALKER,2016,40145.87853,26816.40707,55231.08171
ALABAMA,UPPER PLAINS & PIEDMONT,WALKER,2017,41768.64916,27332.74572,57476.47266
ALABAMA,UPPER PLAINS & PIEDMONT,WALKER,2018,43063.8584,28634.19081,59134.75597
ALABAMA,UPPER PLAINS & PIEDMONT,WALKER,2019,43616.12296,28992.41806,60252.83452
ALABAMA,UPPER PLAINS & PIEDMONT,WALKER,2020,45051.65206,29848.54063,62447.97364
ALABAMA,WIREGRASS,BARBOUR,2015,61670.06704,40667.02084,85480.77207
ALABAMA,WIREGRASS,BARBOUR,2016,57955.13768,38162.80214,80219.59265
ALABAMA,WIREGRASS,BARBOUR,2017,59959.24004,39029.56613,83275.24986
ALABAMA,WIREGRASS,BARBOUR,2018,61647.93377,40363.26908,85570.0227
ALABAMA,WIREGRASS,BARBOUR,2019,62715.74184,40987.68865,87572.96137
ALABAMA,WIREGRASS,BARBOUR,2020,64961.0074,42949.42011,90469.10234
ALABAMA,WIREGRASS,COFFEE,2015,136810.82,89995.22631,189256.7469
ALABAMA,WIREGRASS,COFFEE,2016,129379.0635,84419.0861,178857.1354
ALABAMA,WIREGRASS,COFFEE,2017,133939.0461,89842.10795,184921.5186
ALABAMA,WIREGRASS,COFFEE,2018,138199.2728,91253.42931,191258.9344
ALABAMA,WIREGRASS,COFFEE,2019,140184.7362,93391.15625,192868.5642
ALABAMA,WIREGRASS,COFFEE,2020,144888.4912,95951.05123,201121.187
ALABAMA,WIREGRASS,COVINGTON,2015,66153.31271,45405.93477,89783.50663
ALABAMA,WIREGRASS,COVINGTON,2016,62244.36678,42982.42808,83906.00397
ALABAMA,WIREGRASS,COVINGTON,2017,64503.25054,44214.30914,87040.69329
ALABAMA,WIREGRASS,COVINGTON,2018,66323.72211,45981.9864,89203.87264
ALABAMA,WIREGRASS,COVINGTON,2019,67333.72704,46108.35101,91253.62165
ALABAMA,WIREGRASS,COVINGTON,2020,69466.99557,47468.80393,94301.28569
ALABAMA,WIREGRASS,CRENSHAW,2015,135990.8176,88616.77884,187837.2238
ALABAMA,WIREGRASS,CRENSHAW,2016,127521.9686,82691.97165,176955.8103
ALABAMA,WIREGRASS,CRENSHAW,2017,131882.1195,86552.27111,184493.8661
ALABAMA,WIREGRASS,CRENSHAW,2018,135954.5944,88913.32131,188405.7445
ALABAMA,WIREGRASS,CRENSHAW,2019,138390.354,90993.91369,191266.1968
ALABAMA,WIREGRASS,CRENSHAW,2020,142993.7323,93945.24323,198600.1481
ALABAMA,WIREGRASS,DALE,2015,129389.1456,83730.18077,180855.0517
ALABAMA,WIREGRASS,DALE,2016,120865.4601,78157.62946,168280.8182
ALABAMA,WIREGRASS,DALE,2017,124437.5238,81547.89199,174186.4203
ALABAMA,WIREGRASS,DALE,2018,127736.9255,82927.93875,177933.0293
ALABAMA,WIREGRASS,DALE,2019,130626.6454,85618.20605,181836.8075
ALABAMA,WIREGRASS,DALE,2020,135593.0763,87593.72476,189399.0106
ALABAMA,WIREGRASS,GENEVA,2015,90306.40595,59818.03676,123833.8294
ALABAMA,WIREGRASS,GENEVA,2016,85751.93104,56104.98813,117564.4774
ALABAMA,WIREGRASS,GENEVA,2017,89956.31731,59342.44371,124663.8038
ALABAMA,WIREGRASS,GENEVA,2018,92776.22436,60748.78158,128182.7111
ALABAMA,WIREGRASS,GENEVA,2019,93320.17399,61958.32944,129488.6279
ALABAMA,WIREGRASS,GENEVA,2020,96747.00099,63935.6434,133462.8472
ALABAMA,WIREGRASS,HENRY,2015,86102.87805,56621.2734,119103.8516
ALABAMA,WIREGRASS,HENRY,2016,81159.93482,53289.00768,112408.8985
ALABAMA,WIREGRASS,HENRY,2017,84146.3962,55167.87904,116720.9489
ALABAMA,WIREGRASS,HENRY,2018,86690.0231,57297.18388,120623.6403
ALABAMA,WIREGRASS,HENRY,2019,87751.63398,57002.21852,122163.4297
ALABAMA,WIREGRASS,HENRY,2020,91013.07151,59732.5381,125952.7547
ALABAMA,WIREGRASS,HOUSTON,2015,12877.19209,3194.435165,24903.02832
ALABAMA,WIREGRASS,HOUSTON,2016,13395.77315,3232.525951,25680.09298
ALABAMA,WIREGRASS,HOUSTON,2017,14983.3149,3632.579729,28928.02042
ALABAMA,WIREGRASS,HOUSTON,2018,15741.00082,3754.541564,30625.02195
ALABAMA,WIREGRASS,HOUSTON,2019,15266.97274,3582.530158,29423.64128
ALABAMA,WIREGRASS,HOUSTON,2020,15285.25977,3582.231679,29686.95656
ALABAMA,WIREGRASS,PIKE,2015,99023.61365,65543.13637,136256.5357
ALABAMA,WIREGRASS,PIKE,2016,93465.54732,63028.22851,128048.9836
ALABAMA,WIREGRASS,PIKE,2017,97003.58404,65399.35413,133185.5837
ALABAMA,WIREGRASS,PIKE,2018,100077.0556,66657.72135,136803.6615
ALABAMA,WIREGRASS,PIKE,2019,100952.9528,67432.40958,138122.3016
ALABAMA,WIREGRASS,PIKE,2020,104635.3678,69201.18998,143226.2044
ALABAMA,WIREGRASS,RUSSELL,2015,4273.289398,1193.812559,8077.930191
ALABAMA,WIREGRASS,RUSSELL,2016,4446.247367,1212.801771,8481.381864
ALABAMA,WIREGRASS,RUSSELL,2017,4941.015877,1318.753231,9351.037866
ALABAMA,WIREGRASS,RUSSELL,2018,5198.019034,1373.23789,10007.09265
ALABAMA,WIREGRASS,RUSSELL,2019,5048.920806,1343.436057,9663.323764
ALABAMA,WIREGRASS,RUSSELL,2020,5035.63232,1347.850054,9629.188349
ARIZONA,ALL,OTHER COUNTIES,2015,56052.20478,32398.02013,83780.0575
ARIZONA,ALL,OTHER COUNTIES,2016,53101.05632,31339.95434,77960.23616
ARIZONA,ALL,OTHER COUNTIES,2017,64694.6199,36483.04877,98091.63511
ARIZONA,ALL,OTHER COUNTIES,2018,98495.19923,53183.93572,148260.8309
ARIZONA,ALL,OTHER COUNTIES,2019,106751.9731,59395.75309,156364.0467
ARIZONA,ALL,OTHER COUNTIES,2020,98635.00296,55039.11032,145028.0473
ARIZONA,NORTHERN,APACHE,2015,32059.40749,10314.76222,54689.60167
ARIZONA,NORTHERN,APACHE,2016,32091.75601,11229.9406,53831.25809
ARIZONA,NORTHERN,APACHE,2017,35011.05435,13418.84951,57344.07386
ARIZONA,NORTHERN,APACHE,2018,37877.60321,14362.60995,62659.52785
ARIZONA,NORTHERN,APACHE,2019,38055.28697,15446.49767,62037.8324
ARIZONA,NORTHERN,APACHE,2020,37138.28672,15084.73128,60651.33255
ARIZONA,NORTHERN,COCONINO,2015,36223.13916,12354.78229,61074.81483
ARIZONA,NORTHERN,COCONINO,2016,36637.48073,13207.20641,62176.80052
ARIZONA,NORTHERN,COCONINO,2017,40298.44609,13881.5191,68515.98836
ARIZONA,NORTHERN,COCONINO,2018,42152.07844,14461.32348,71758.10306
ARIZONA,NORTHERN,COCONINO,2019,42214.19669,14403.47411,71661.66191
ARIZONA,NORTHERN,COCONINO,2020,40094.30769,13985.98574,68443.92917
ARIZONA,NORTHERN,GILA,2015,10314.31474,3167.424541,17937.78312
ARIZONA,NORTHERN,GILA,2016,10498.14788,3351.227978,18303.49508
ARIZONA,NORTHERN,GILA,2017,11677.01894,3532.287595,20496.13645
ARIZONA,NORTHERN,GILA,2018,12200.29818,3824.598396,21334.35263
ARIZONA,NORTHERN,GILA,2019,12334.83324,3730.685212,21449.54695
ARIZONA,NORTHERN,GILA,2020,11732.98,3643.420377,20495.0728
ARIZONA,NORTHERN,MOHAVE,2015,6184.074095,1931.369771,10545.67943
ARIZONA,NORTHERN,MOHAVE,2016,6287.841591,2026.211267,10696.83339
ARIZONA,NORTHERN,MOHAVE,2017,6973.240044,2166.160905,11927.83383
ARIZONA,NORTHERN,MOHAVE,2018,7299.052001,2251.2056,12470.74488
ARIZONA,NORTHERN,MOHAVE,2019,7371.900956,2293.438063,12564.38472
ARIZONA,NORTHERN,MOHAVE,2020,6993.608945,2241.919191,11814.971
ARIZONA,NORTHERN,NAVAJO,2015,32969.21674,13117.21175,53624.33675
ARIZONA,NORTHERN,NAVAJO,2016,33072.52667,13719.16391,53494.1874
ARIZONA,NORTHERN,NAVAJO,2017,36478.5448,15160.61617,58841.14982
ARIZONA,NORTHERN,NAVAJO,2018,39094.58391,16221.86281,62236.28843
ARIZONA,NORTHERN,NAVAJO,2019,39191.55816,16865.17469,62389.58003
ARIZONA,NORTHERN,NAVAJO,2020,37729.67128,16295.74461,59938.84488
ARIZONA,NORTHERN,YAVAPAI,2015,31430.44339,9050.212402,55801.77994
ARIZONA,NORTHERN,YAVAPAI,2016,31904.76279,9105.538748,57094.3037
ARIZONA,NORTHERN,YAVAPAI,2017,35481.87079,9767.532796,63308.66291
ARIZONA,NORTHERN,YAVAPAI,2018,37105.90203,10283.50245,66612.99991
ARIZONA,NORTHERN,YAVAPAI,2019,37407.93862,10365.42046,66676.42655
ARIZONA,NORTHERN,YAVAPAI,2020,35457.71438,9759.830737,63321.79821
ARIZONA,SOUTHERN,COCHISE,2015,58092.71786,14140.39525,103696.4637
ARIZONA,SOUTHERN,COCHISE,2016,58949.07683,14059.02047,105782.7454
ARIZONA,SOUTHERN,COCHISE,2017,65984.69241,15998.16484,117772.6321
ARIZONA,SOUTHERN,COCHISE,2018,69139.9692,16493.98578,123771.9262
ARIZONA,SOUTHERN,COCHISE,2019,69737.91588,16694.71565,124894.7364
ARIZONA,SOUTHERN,COCHISE,2020,65521.5652,15814.61617,116902.506
ARIZONA,SOUTHERN,GRAHAM,2015,9031.450944,2602.895991,15951.91568
ARIZONA,SOUTHERN,GRAHAM,2016,9159.306213,2689.186544,16335.57077
ARIZONA,SOUTHERN,GRAHAM,2017,10246.7133,3012.371549,18184.09152
ARIZONA,SOUTHERN,GRAHAM,2018,10745.14461,3020.591672,19140.85814
ARIZONA,SOUTHERN,GRAHAM,2019,10827.37492,3124.634852,19302.65663
ARIZONA,SOUTHERN,GRAHAM,2020,10214.82801,2878.876994,18097.81608
ARIZONA,SOUTHERN,GREENLEE,2015,4036.107499,1168.913491,7459.9922
ARIZONA,SOUTHERN,GREENLEE,2016,4080.333933,1196.316181,7495.549551
ARIZONA,SOUTHERN,GREENLEE,2017,4527.748376,1287.025071,8285.033895
ARIZONA,SOUTHERN,GREENLEE,2018,4740.848497,1339.309086,8699.078315
ARIZONA,SOUTHERN,GREENLEE,2019,4757.286844,1344.803123,8755.179375
ARIZONA,SOUTHERN,GREENLEE,2020,4501.240602,1299.517186,8324.594292
ARIZONA,SOUTHERN,LAPAZ,2015,1675.128928,491.4321287,2907.491233
ARIZONA,SOUTHERN,LAPAZ,2016,1681.761367,481.4060621,2939.180054
ARIZONA,SOUTHERN,LAPAZ,2017,1908.128355,549.0307725,3318.951554
ARIZONA,SOUTHERN,LAPAZ,2018,1998.60114,579.5760148,3469.765098
ARIZONA,SOUTHERN,LAPAZ,2019,2004.442125,573.356127,3488.637987
ARIZONA,SOUTHERN,LAPAZ,2020,1876.559517,539.8719827,3274.85832
ARIZONA,SOUTHERN,MARICOPA,2015,177592.8002,33552.44236,329562.665
ARIZONA,SOUTHERN,MARICOPA,2016,178436.4255,33831.24704,330963.4548
ARIZONA,SOUTHERN,MARICOPA,2017,197438.4682,38143.24993,365827.5358
ARIZONA,SOUTHERN,MARICOPA,2018,193578.8581,41297.16255,356168.8803
ARIZONA,SOUTHERN,MARICOPA,2019,191211.177,42680.36952,349849.3865
ARIZONA,SOUTHERN,MARICOPA,2020,182269.1506,40785.65089,330987.7648
ARIZONA,SOUTHERN,PIMA,2015,13499.07441,5325.027571,22376.00234
ARIZONA,SOUTHERN,PIMA,2016,13621.6269,5294.031581,22579.52576
ARIZONA,SOUTHERN,PIMA,2017,15195.20578,5814.433085,25242.56754
ARIZONA,SOUTHERN,PIMA,2018,15981.04797,6154.708534,26882.87759
ARIZONA,SOUTHERN,PIMA,2019,16137.99756,6202.306864,26882.5026
ARIZONA,SOUTHERN,PIMA,2020,15415.2341,5909.185435,25672.7558
ARIZONA,SOUTHERN,PINAL,2015,214925.7518,73643.08347,363573.0321
ARIZONA,SOUTHERN,PINAL,2016,216953.7183,75103.55494,368087.2997
ARIZONA,SOUTHERN,PINAL,2017,224506.8022,78026.80406,376756.4423
ARIZONA,SOUTHERN,PINAL,2018,232894.7637,80723.98401,390572.4978
ARIZONA,SOUTHERN,PINAL,2019,231938.6612,80960.44868,389218.6662
ARIZONA,SOUTHERN,PINAL,2020,218820.3307,76376.82281,367850.3452
ARIZONA,SOUTHERN,SANTA CRUZ,2015,5083.886925,1543.928504,8813.999331
ARIZONA,SOUTHERN,SANTA CRUZ,2016,5164.431425,1525.510347,8990.530654
ARIZONA,SOUTHERN,SANTA CRUZ,2017,5725.675716,1647.520434,9953.775797
ARIZONA,SOUTHERN,SANTA CRUZ,2018,5980.677426,1709.23683,10431.92643
ARIZONA,SOUTHERN,SANTA CRUZ,2019,6028.239299,1733.834049,10453.9036
ARIZONA,SOUTHERN,SANTA CRUZ,2020,5720.064008,1682.62505,9925.404802
ARIZONA,SOUTHERN,YUMA,2015,724.7874929,245.8088054,1257.472723
ARIZONA,SOUTHERN,YUMA,2016,739.0474284,229.6293621,1308.855606
ARIZONA,SOUTHERN,YUMA,2017,794.4989406,282.3677148,1371.587527
ARIZONA,SOUTHERN,YUMA,2018,839.8280473,286.7216143,1429.702356
ARIZONA,SOUTHERN,YUMA,2019,857.2155476,298.9850601,1483.463644
ARIZONA,SOUTHERN,YUMA,2020,853.7559123,285.0890881,1498.848649
ARKANSAS,ALL,OTHER COUNTIES,2015,621499.7585,485998.2203,763842.0213
ARKANSAS,ALL,OTHER COUNTIES,2016,597448.9823,468282.3838,732412.1656
ARKANSAS,ALL,OTHER COUNTIES,2017,564436.2019,431343.1428,702227.6833
ARKANSAS,ALL,OTHER COUNTIES,2018,589238.2197,449378.4085,734900.2367
ARKANSAS,ALL,OTHER COUNTIES,2019,617972.071,471834.4102,772191.6746
ARKANSAS,ALL,OTHER COUNTIES,2020,650148.3498,496601.3408,812352.9105
ARKANSAS,CENTRAL,CONWAY,2015,94341.65726,47357.15853,146406.6781
ARKANSAS,CENTRAL,CONWAY,2016,90872.3059,46893.61345,141153.6037
ARKANSAS,CENTRAL,CONWAY,2017,95003.91845,46903.09268,147307.7415
ARKANSAS,CENTRAL,CONWAY,2018,98521.32175,48920.23917,154047.4069
ARKANSAS,CENTRAL,CONWAY,2019,102805.7633,50755.05246,159743.4725
ARKANSAS,CENTRAL,CONWAY,2020,107459.0763,53226.81416,167990.566
ARKANSAS,CENTRAL,FAULKNER,2015,22060.73291,6436.337735,39970.63146
ARKANSAS,CENTRAL,FAULKNER,2016,22917.63329,6517.509146,41869.84036
ARKANSAS,CENTRAL,FAULKNER,2017,25425.62217,7069.668343,47271.41867
ARKANSAS,CENTRAL,FAULKNER,2018,26555.466,7119.051257,48389.14149
ARKANSAS,CENTRAL,FAULKNER,2019,26666.3383,7142.875326,49455.11828
ARKANSAS,CENTRAL,FAULKNER,2020,25848.3357,7110.872771,47497.18073
ARKANSAS,CENTRAL,GARLAND,2015,4424.44905,1600.959485,7672.177044
ARKANSAS,CENTRAL,GARLAND,2016,4510.048436,1571.559961,7839.883742
ARKANSAS,CENTRAL,GARLAND,2017,4918.772459,1621.407565,8675.995843
ARKANSAS,CENTRAL,GARLAND,2018,5126.928959,1676.97465,9028.973215
ARKANSAS,CENTRAL,GARLAND,2019,5134.496669,1693.189593,9126.095802
ARKANSAS,CENTRAL,GARLAND,2020,5008.077354,1628.437162,8874.425642
ARKANSAS,CENTRAL,GRANT,2015,7348.210059,1917.460313,13801.55739
ARKANSAS,CENTRAL,GRANT,2016,7608.769613,1910.074323,14151.68215
ARKANSAS,CENTRAL,GRANT,2017,8480.923391,2108.670853,15867.54023
ARKANSAS,CENTRAL,GRANT,2018,8898.933899,2205.432647,16739.0363
ARKANSAS,CENTRAL,GRANT,2019,8968.330875,2215.063992,16928.40513
ARKANSAS,CENTRAL,GRANT,2020,8723.384368,2182.496865,16408.60192
ARKANSAS,CENTRAL,HOT SPRING,2015,16849.37818,9197.550179,25308.56164
ARKANSAS,CENTRAL,HOT SPRING,2016,16888.05861,9108.867784,25578.96025
ARKANSAS,CENTRAL,HOT SPRING,2017,18271.89866,9614.920433,27937.26388
ARKANSAS,CENTRAL,HOT SPRING,2018,19008.49066,9958.112637,29248.73161
ARKANSAS,CENTRAL,HOT SPRING,2019,19407.86131,10251.15353,29762.29784
ARKANSAS,CENTRAL,HOT SPRING,2020,19643.15499,10546.76938,29859.35883
ARKANSAS,CENTRAL,PERRY,2015,30807.45402,16111.06513,46703.04061
ARKANSAS,CENTRAL,PERRY,2016,30391.15352,15906.54375,46224.11045
ARKANSAS,CENTRAL,PERRY,2017,32365.06048,17269.93078,48905.28339
ARKANSAS,CENTRAL,PERRY,2018,33661.97845,17956.02729,50530.57965
ARKANSAS,CENTRAL,PERRY,2019,34934.35932,18337.25531,53160.28091
ARKANSAS,CENTRAL,PERRY,2020,35595.08479,18765.32768,53986.49414
ARKANSAS,CENTRAL,PULASKI,2015,3497.249227,1325.929632,5918.192058
ARKANSAS,CENTRAL,PULASKI,2016,3581.715058,1325.084754,6151.588831
ARKANSAS,CENTRAL,PULASKI,2017,3887.087629,1390.44624,6763.305347
ARKANSAS,CENTRAL,PULASKI,2018,4021.935737,1392.486274,7007.023773
ARKANSAS,CENTRAL,PULASKI,2019,4024.277113,1393.119992,6999.477705
ARKANSAS,CENTRAL,PULASKI,2020,3927.601135,1365.281525,6893.509916
ARKANSAS,CENTRAL,SALINE,2015,2389.48383,899.3583661,4189.839759
ARKANSAS,CENTRAL,SALINE,2016,2433.420924,887.0155851,4278.825759
ARKANSAS,CENTRAL,SALINE,2017,2629.088488,938.9884003,4682.41708
ARKANSAS,CENTRAL,SALINE,2018,2719.56198,965.3552933,4929.331965
ARKANSAS,CENTRAL,SALINE,2019,2729.427284,969.1647038,4906.286167
ARKANSAS,CENTRAL,SALINE,2020,2636.996902,953.3888441,4780.043895
ARKANSAS,EAST CENTRAL,ARKANSAS,2015,1621.731148,408.9185396,3037.787685
ARKANSAS,EAST CENTRAL,ARKANSAS,2016,1679.19215,432.568403,3156.105926
ARKANSAS,EAST CENTRAL,ARKANSAS,2017,1880.263141,464.6805703,3549.103868
ARKANSAS,EAST CENTRAL,ARKANSAS,2018,1969.861096,491.9655432,3667.279906
ARKANSAS,EAST CENTRAL,ARKANSAS,2019,1982.91496,483.7390389,3700.138829
ARKANSAS,EAST CENTRAL,ARKANSAS,2020,1930.194126,477.7334615,3560.276939
ARKANSAS,EAST CENTRAL,CRITTENDEN,2015,354.3384762,130.6136484,606.2204912
ARKANSAS,EAST CENTRAL,CRITTENDEN,2016,363.8477144,133.0301105,627.845744
ARKANSAS,EAST CENTRAL,CRITTENDEN,2017,406.0172493,145.1589257,703.0714441
ARKANSAS,EAST CENTRAL,CRITTENDEN,2018,428.6468245,154.4537506,739.1997038
ARKANSAS,EAST CENTRAL,CRITTENDEN,2019,431.2932754,158.5393624,743.9140992
ARKANSAS,EAST CENTRAL,CRITTENDEN,2020,421.0695866,150.5457932,720.908699
ARKANSAS,EAST CENTRAL,CROSS,2015,1293.027268,298.3872887,2437.061422
ARKANSAS,EAST CENTRAL,CROSS,2016,1342.206794,306.965938,2528.715095
ARKANSAS,EAST CENTRAL,CROSS,2017,1502.064437,343.5422537,2862.561592
ARKANSAS,EAST CENTRAL,CROSS,2018,1575.920858,359.1030758,2985.49293
ARKANSAS,EAST CENTRAL,CROSS,2019,1590.428905,356.8829766,3021.153881
ARKANSAS,EAST CENTRAL,CROSS,2020,1543.913418,345.6482827,2918.403974
ARKANSAS,EAST CENTRAL,LEE,2015,746.7192565,192.322499,1374.802435
ARKANSAS,EAST CENTRAL,LEE,2016,770.666785,200.3246141,1429.972975
ARKANSAS,EAST CENTRAL,LEE,2017,864.250566,226.3268643,1600.6777
ARKANSAS,EAST CENTRAL,LEE,2018,905.919451,231.3138207,1692.768991
ARKANSAS,EAST CENTRAL,LEE,2019,911.376113,234.4694484,1704.796532
ARKANSAS,EAST CENTRAL,LEE,2020,885.9309461,218.1192738,1653.084582
ARKANSAS,EAST CENTRAL,LONOKE,2015,8536.67679,2575.636888,15491.74232
ARKANSAS,EAST CENTRAL,LONOKE,2016,8798.505356,2614.793338,15992.21904
ARKANSAS,EAST CENTRAL,LONOKE,2017,9765.33726,2787.740364,17954.57434
ARKANSAS,EAST CENTRAL,LONOKE,2018,10199.77902,2836.546891,18735.94077
ARKANSAS,EAST CENTRAL,LONOKE,2019,10222.44723,2789.731473,18680.51102
ARKANSAS,EAST CENTRAL,LONOKE,2020,9906.205674,2777.918813,18114.80956
ARKANSAS,EAST CENTRAL,MONROE,2015,318.7298099,133.7395382,534.4854108
ARKANSAS,EAST CENTRAL,MONROE,2016,312.7207413,121.8586325,526.8654655
ARKANSAS,EAST CENTRAL,MONROE,2017,343.3634577,133.1867981,581.8615952
ARKANSAS,EAST CENTRAL,MONROE,2018,366.1436266,146.9306116,610.3872579
ARKANSAS,EAST CENTRAL,MONROE,2019,359.2840769,143.4302955,601.6093446
ARKANSAS,EAST CENTRAL,MONROE,2020,356.9827024,141.149332,601.2033602
