State,Ag.District,County,Year,NPP_C,SD_NPP,yield_C,SD_yield,area_ha,area_sd
WEST VIRGINIA,SOUTHWEST,RALEIGH,2015,7971.921127,2062.139546,4046.763176,1023.294448,3320.884973,729.5785385
WEST VIRGINIA,SOUTHWEST,RALEIGH,2016,11789.23009,3030.892676,5984.5311,1503.190835,2911.84102,641.0744831
WEST VIRGINIA,SOUTHWEST,RALEIGH,2017,6994.574667,1792.0561,3550.277192,887.6584114,2369.329376,518.1881089
WEST VIRGINIA,SOUTHWEST,RALEIGH,2018,6447.097758,1650.911271,3272.129184,817.932068,2433.459188,537.9859351
WEST VIRGINIA,SOUTHWEST,ROANE,2015,15510.50429,3976.208818,7871.142892,1960.496688,5415.335983,1209.665823
WEST VIRGINIA,SOUTHWEST,ROANE,2016,14806.44102,3784.816677,7514.700222,1869.819306,6106.587998,1342.946747
WEST VIRGINIA,SOUTHWEST,ROANE,2017,16618.81588,4218.300917,8436.633806,2094.313232,7137.331147,1572.923633
WEST VIRGINIA,SOUTHWEST,ROANE,2018,17021.63078,4374.604555,8638.799577,2161.563716,6669.78138,1462.947752
WEST VIRGINIA,SOUTHWEST,WAYNE,2015,3196.540983,820.6775087,1622.268539,405.3058018,1109.472714,246.0548251
WEST VIRGINIA,SOUTHWEST,WAYNE,2016,3493.188707,893.190547,1773.198065,443.4025302,1053.365226,233.4871548
WEST VIRGINIA,SOUTHWEST,WAYNE,2017,4330.51597,1113.28974,2197.871814,550.3665253,1256.027397,275.0325458
WEST VIRGINIA,SOUTHWEST,WAYNE,2018,3916.659441,1005.817602,1987.563105,495.8577753,1250.95925,277.8719359
WEST VIRGINIA,SOUTHWEST,WEBSTER,2015,1122.112177,285.9631284,569.4655311,141.3679648,527.4011765,116.5130288
WEST VIRGINIA,SOUTHWEST,WEBSTER,2018,1192.694386,307.3818005,605.2159083,151.5903286,564.9964973,124.3090506
WEST VIRGINIA,SOUTHWEST,WIRT,2015,6969.102938,1793.076306,3538.068042,891.4066019,2213.85072,489.8302969
WEST VIRGINIA,SOUTHWEST,WIRT,2016,6504.737545,1681.22554,3301.377472,831.5125694,2224.194102,482.6082671
WEST VIRGINIA,SOUTHWEST,WIRT,2017,6941.345136,1770.81742,3523.640473,877.9864638,2229.818335,484.9152692
WEST VIRGINIA,SOUTHWEST,WIRT,2018,7706.700747,1960.169921,3911.560015,968.8925539,2186.663665,476.6458828
WEST VIRGINIA,SOUTHWEST,WYOMING,2016,421.5917863,107.5657546,213.992871,53.32933634,226.5011526,49.87423396
WEST VIRGINIA,SOUTHWEST,WYOMING,2018,490.4032067,124.5153695,248.9645594,61.84310806,202.2868289,44.3673314
WISCONSIN,CENTRAL,ADAMS,2015,92829.69427,9494.244985,39930.0295,2889.941316,17568.11294,678.9687509
WISCONSIN,CENTRAL,ADAMS,2016,97094.08519,10492.43974,42283.55355,3106.648779,16868.04222,593.4652109
WISCONSIN,CENTRAL,ADAMS,2017,92305.60802,10027.40007,40321.72428,2987.344406,17643.03291,475.11954
WISCONSIN,CENTRAL,ADAMS,2018,7141.823532,1820.309615,3629.311795,908.0033921,2032.413985,440.6610432
WISCONSIN,CENTRAL,ADAMS,2019,76244.95485,8879.195237,32511.15543,2489.614496,13839.05874,148.0507033
WISCONSIN,CENTRAL,ADAMS,2020,87536.13127,10256.88539,37443.4266,2906.420998,15275.14622,182.7921688
WISCONSIN,CENTRAL,GREEN LAKE,2015,203622.4711,21263.88628,87850.87293,4025.967008,25701.9888,348.5808618
WISCONSIN,CENTRAL,GREEN LAKE,2016,217137.4459,22451.83277,93896.905,4292.410908,26272.41571,231.5222341
WISCONSIN,CENTRAL,GREEN LAKE,2017,161343.8571,18758.78722,71053.88482,3595.079303,16803.34507,207.237748
WISCONSIN,CENTRAL,GREEN LAKE,2018,177584.3906,20740.71835,78349.04611,3962.622785,20145.48151,265.9209707
WISCONSIN,CENTRAL,GREEN LAKE,2019,170249.6818,20218.09045,75500.24306,3879.936788,17224.02418,223.3305509
WISCONSIN,CENTRAL,GREEN LAKE,2020,251171.6159,23919.16429,130802.7017,5677.245098,28697.75013,217.2934655
WISCONSIN,CENTRAL,JUNEAU,2015,213558.5108,17533.98003,101751.2507,3974.228471,31810.76657,972.4264021
WISCONSIN,CENTRAL,JUNEAU,2016,244458.3534,21815.31658,105511.881,4166.401734,34144.17997,779.3936737
WISCONSIN,CENTRAL,JUNEAU,2017,136263.2917,15887.13101,60646.44433,2525.278717,15425.45079,171.4156252
WISCONSIN,CENTRAL,JUNEAU,2018,184137.6507,16548.78722,84317.12558,2719.875697,28370.25806,217.1079631
WISCONSIN,CENTRAL,JUNEAU,2019,128905.3288,12639.26092,55199.56816,1986.050913,21384.14375,173.7592092
WISCONSIN,CENTRAL,JUNEAU,2020,189914.2698,16483.96369,90032.4295,2908.94351,27271.59514,237.6983834
WISCONSIN,CENTRAL,MARQUETTE,2015,93864.13811,11816.34418,41764.03367,2925.214915,13960.04165,224.7671414
WISCONSIN,CENTRAL,MARQUETTE,2016,158685.5265,16094.43675,81466.45656,4714.410815,19267.67401,980.2127763
WISCONSIN,CENTRAL,MARQUETTE,2017,102722.2076,11790.23519,44400.63643,2872.305377,15880.39482,132.0741402
WISCONSIN,CENTRAL,MARQUETTE,2019,111172.7227,13179.27662,48541.01041,3255.255637,17376.06017,205.2466779
WISCONSIN,CENTRAL,MARQUETTE,2020,123461.3283,12163.95399,59832.16677,2960.827655,19506.31087,141.8771245
WISCONSIN,CENTRAL,OTHER (COMBINED) COUNTIES,2015,530079.5941,68317.34296,329410.2132,19855.60968,60619.72055,4557.289272
WISCONSIN,CENTRAL,OTHER (COMBINED) COUNTIES,2016,390997.7793,59821.28153,264749.8036,13027.26384,42923.01794,2857.909991
WISCONSIN,CENTRAL,OTHER (COMBINED) COUNTIES,2017,869571.7931,146485.1282,614309.9201,30547.42115,84372.00877,5466.446613
WISCONSIN,CENTRAL,OTHER (COMBINED) COUNTIES,2018,580254.4217,57157.43325,326468.2119,16244.93069,98030.16444,7295.878834
WISCONSIN,CENTRAL,OTHER (COMBINED) COUNTIES,2019,406232.8608,74818.57278,292067.2082,14786.34606,39022.26869,2495.896666
WISCONSIN,CENTRAL,PORTAGE,2015,216183.2964,26562.96927,100021.8091,10549.89353,29371.24494,2637.720891
WISCONSIN,CENTRAL,PORTAGE,2016,187606.9898,20238.49155,86581.17635,6376.172139,25018.33806,1974.561562
WISCONSIN,CENTRAL,PORTAGE,2017,204682.5534,19284.79934,90837.71257,4903.738144,31739.46632,1614.788394
WISCONSIN,CENTRAL,PORTAGE,2018,258660.1133,26860.02331,147317.9133,5403.369657,28074.01827,224.7650617
WISCONSIN,CENTRAL,PORTAGE,2019,250234.7011,26785.00048,144504.9539,5414.409787,25210.39008,152.6339439
WISCONSIN,CENTRAL,PORTAGE,2020,254816.7191,29047.92415,152279.1154,6147.496673,27416.62407,340.7060779
WISCONSIN,CENTRAL,WAUPACA,2015,343903.9288,30966.48605,185861.3725,8768.332742,46489.54403,2349.327388
WISCONSIN,CENTRAL,WAUPACA,2016,392279.9624,37660.88506,219662.5443,9800.963209,47765.76505,2069.795585
WISCONSIN,CENTRAL,WAUPACA,2017,215378.0983,19340.8208,93982.56235,5972.219189,33869.8759,1493.283164
WISCONSIN,CENTRAL,WAUPACA,2018,209997.4556,18521.83308,89769.24707,3661.506423,36906.87433,1227.090897
WISCONSIN,CENTRAL,WAUPACA,2019,84883.77085,9688.004581,37478.00883,1655.256425,11808.01395,143.7737199
WISCONSIN,CENTRAL,WAUPACA,2020,329863.6168,39236.2426,199181.855,8812.190832,35208.41572,263.0540381
WISCONSIN,CENTRAL,WAUSHARA,2015,158168.5992,15956.87555,78401.41471,4443.234552,20777.64239,283.4796835
WISCONSIN,CENTRAL,WAUSHARA,2016,134560.9419,15413.09734,57950.90373,4228.045268,19021.30298,271.0735685
WISCONSIN,CENTRAL,WAUSHARA,2017,112052.831,11437.41709,48790.23348,3450.936299,18528.04154,708.1653642
WISCONSIN,CENTRAL,WAUSHARA,2018,127475.6903,15287.78764,63630.72015,4241.575165,13617.85564,122.986159
WISCONSIN,CENTRAL,WAUSHARA,2019,151604.2144,15866.73992,76021.68347,4382.202135,18490.24279,115.7832416
WISCONSIN,CENTRAL,WAUSHARA,2020,159694.1149,16375.14068,81899.71935,4535.256433,21288.45998,133.4580362
WISCONSIN,CENTRAL,WOOD,2015,203172.9292,19627.06087,113362.8692,5655.902828,29168.0372,1451.127594
WISCONSIN,CENTRAL,WOOD,2016,177796.9073,15161.79943,78260.90203,4078.579107,29020.00173,1280.84333
WISCONSIN,CENTRAL,WOOD,2017,58475.90722,4743.834552,23302.78963,717.3975872,12786.43915,212.0439961
WISCONSIN,CENTRAL,WOOD,2018,205622.6226,24331.30126,124007.9393,5294.575076,24661.19071,290.1562974
WISCONSIN,CENTRAL,WOOD,2019,134155.7734,17328.81406,84319.99893,3834.807887,16326.86951,139.5984056
WISCONSIN,CENTRAL,WOOD,2020,220566.8252,25126.2431,131059.725,5506.415694,23830.72571,306.0697927
WISCONSIN,EAST CENTRAL,BROWN,2015,459889.5166,58726.34603,291436.728,12193.28573,50077.53539,2760.57815
WISCONSIN,EAST CENTRAL,BROWN,2016,366676.5326,45125.80836,227276.6706,7639.530795,33632.65972,213.8977821
WISCONSIN,EAST CENTRAL,BROWN,2017,248518.0277,49064.23009,187079.7441,8394.549369,17329.90581,592.6172343
WISCONSIN,EAST CENTRAL,BROWN,2018,274904.9841,54435.64443,206273.6503,9245.662349,18465.75477,584.8009964
WISCONSIN,EAST CENTRAL,BROWN,2019,271668.0857,51794.29631,200372.1339,8784.650006,25532.49358,346.0461298
WISCONSIN,EAST CENTRAL,BROWN,2020,404203.7638,64158.57404,278281.1231,10841.98232,35191.18445,725.1603166
WISCONSIN,EAST CENTRAL,CALUMET,2015,303091.8566,31645.03445,175803.9766,3901.354185,32720.05603,408.8253052
WISCONSIN,EAST CENTRAL,CALUMET,2016,221538.2357,32417.22441,142546.9144,3900.152822,21264.91451,277.4337567
WISCONSIN,EAST CENTRAL,CALUMET,2017,292800.6808,36827.27318,182454.7818,4397.030709,32021.88733,255.8211814
WISCONSIN,EAST CENTRAL,CALUMET,2018,173510.2821,13805.87609,70608.0111,1871.745687,27360.10071,289.6122415
WISCONSIN,EAST CENTRAL,CALUMET,2019,27690.69247,3222.503092,9719.553741,390.2573141,8830.511611,179.2926506
WISCONSIN,EAST CENTRAL,CALUMET,2020,344259.7664,46621.40269,221817.6886,5617.729917,32726.91563,375.3797773
WISCONSIN,EAST CENTRAL,DOOR,2015,59571.42182,6488.207862,23737.94232,2678.487603,16819.79775,1444.549286
WISCONSIN,EAST CENTRAL,DOOR,2016,46862.00844,4724.672178,15738.0532,977.616362,10875.7946,472.5447159
WISCONSIN,EAST CENTRAL,DOOR,2017,91786.18969,9712.385747,40350.76758,3654.717004,15358.52348,1091.846048
WISCONSIN,EAST CENTRAL,DOOR,2018,21090.57576,2989.928529,6862.927105,597.8784643,4629.139722,320.7283066
WISCONSIN,EAST CENTRAL,DOOR,2019,57369.70166,6549.483452,23774.89785,1862.590365,9329.591277,263.2999959
WISCONSIN,EAST CENTRAL,DOOR,2020,150797.0748,16575.78694,86134.64349,4410.72161,20353.89952,479.1763143
WISCONSIN,EAST CENTRAL,FOND DU LAC,2015,687706.9015,58897.15927,369508.5723,12097.14895,81550.72337,2592.246838
WISCONSIN,EAST CENTRAL,FOND DU LAC,2016,709219.6677,59490.39506,368767.4156,10895.75068,79225.484,2117.018293
WISCONSIN,EAST CENTRAL,FOND DU LAC,2017,377335.1653,33499.91342,157603.9016,5233.149864,53436.80869,495.331928
WISCONSIN,EAST CENTRAL,FOND DU LAC,2018,790871.3255,95213.32805,484126.8586,16531.80422,72303.42587,629.0520188
WISCONSIN,EAST CENTRAL,FOND DU LAC,2019,377918.6175,34436.81551,159089.2459,5452.706535,51018.28854,482.1154532
WISCONSIN,EAST CENTRAL,FOND DU LAC,2020,750487.2204,83609.42033,445669.4505,14251.46322,72129.38998,636.1625429
WISCONSIN,EAST CENTRAL,KEWAUNEE,2015,384245.7646,49777.93559,245753.5327,8384.222678,37948.71946,1481.852434
WISCONSIN,EAST CENTRAL,KEWAUNEE,2016,375602.6046,49999.0718,239326.578,7819.012161,30722.4561,424.7181381
WISCONSIN,EAST CENTRAL,KEWAUNEE,2017,260325.8358,45860.76551,184212.4115,7148.411373,22018.97528,326.6782532
WISCONSIN,EAST CENTRAL,KEWAUNEE,2018,301071.8902,52398.98624,211342.7478,8153.83967,25895.74951,505.9418006
WISCONSIN,EAST CENTRAL,KEWAUNEE,2019,247288.0689,44652.69409,177840.4439,6958.766512,22789.97874,298.4341409
WISCONSIN,EAST CENTRAL,KEWAUNEE,2020,374134.6108,64032.95514,265417.6851,10030.99751,30496.62654,724.7186334
WISCONSIN,EAST CENTRAL,MANITOWOC,2015,488468.4521,52583.20267,289533.9159,8789.301382,56722.54431,1920.395191
WISCONSIN,EAST CENTRAL,MANITOWOC,2016,566804.2118,64330.88996,342456.5585,10654.1141,54184.91609,1825.563014
WISCONSIN,EAST CENTRAL,MANITOWOC,2017,541190.311,66377.00778,338573.6468,11814.16911,60213.82518,3002.87026
WISCONSIN,EAST CENTRAL,MANITOWOC,2018,505380.0115,60153.69027,308233.373,8487.941591,48015.41771,530.4630949
WISCONSIN,EAST CENTRAL,MANITOWOC,2019,433253.6465,63579.07215,287427.0148,8945.873822,42778.26534,491.1086575
WISCONSIN,EAST CENTRAL,MANITOWOC,2020,502283.7172,71141.08896,330133.3546,10126.16414,46505.05171,936.6949333
WISCONSIN,EAST CENTRAL,OTHER (COMBINED) COUNTIES,2015,622296.0158,77576.70592,395859.9737,18877.30691,66107.50133,4198.803408
WISCONSIN,EAST CENTRAL,OTHER (COMBINED) COUNTIES,2016,644143.3907,66886.34341,359746.2912,26215.63608,85154.74941,8334.688188
WISCONSIN,EAST CENTRAL,OTHER (COMBINED) COUNTIES,2017,1015438.334,132914.1105,653807.0861,33274.82774,110687.3616,7998.911409
WISCONSIN,EAST CENTRAL,OTHER (COMBINED) COUNTIES,2018,848810.9614,91133.30906,486113.5401,33228.24588,128534.3741,12101.01733
WISCONSIN,EAST CENTRAL,OTHER (COMBINED) COUNTIES,2019,819081.0527,135026.7037,567660.5405,26586.89874,81057.43733,3025.667127
WISCONSIN,EAST CENTRAL,OUTAGAMIE,2015,459052.345,42655.83617,251533.0349,5642.289231,56894.14378,327.0753437
WISCONSIN,EAST CENTRAL,OUTAGAMIE,2016,482277.5442,41423.21485,240910.8653,5576.175471,56615.13237,313.4131476
WISCONSIN,EAST CENTRAL,OUTAGAMIE,2017,438186.1448,36720.54547,223317.6207,4911.472095,56753.01417,344.9217462
WISCONSIN,EAST CENTRAL,OUTAGAMIE,2018,452642.0549,37558.2226,227892.8364,4985.941787,58160.42139,362.6597031
WISCONSIN,EAST CENTRAL,OUTAGAMIE,2019,104784.8244,11235.75679,45835.35826,1563.055082,15977.57339,234.0007849
WISCONSIN,EAST CENTRAL,OUTAGAMIE,2020,530143.0022,57354.86176,312080.3233,7574.533861,55347.35928,425.9153574
WISCONSIN,EAST CENTRAL,SHEBOYGAN,2015,211110.8479,17341.31058,89762.9445,6579.759766,36290.06754,2032.106317
WISCONSIN,EAST CENTRAL,SHEBOYGAN,2016,201196.8948,15406.30463,81077.591,1917.682624,29687.68541,314.6337253
WISCONSIN,EAST CENTRAL,SHEBOYGAN,2017,235793.3785,19081.76498,100684.3966,5205.710516,37326.82666,1437.015167
WISCONSIN,EAST CENTRAL,SHEBOYGAN,2018,186620.7105,14505.97245,75739.86656,1759.135164,31358.48323,277.5216149
WISCONSIN,EAST CENTRAL,SHEBOYGAN,2019,295766.9371,37654.25214,183442.6615,7308.303994,31813.87549,298.193464
WISCONSIN,EAST CENTRAL,SHEBOYGAN,2020,362899.0091,44397.8365,222335.4016,8578.594509,37302.02368,318.743251
WISCONSIN,EAST CENTRAL,WINNEBAGO,2015,76627.44802,7310.850572,26232.87849,992.5397255,18860.4308,221.0009076
WISCONSIN,EAST CENTRAL,WINNEBAGO,2016,323474.5297,27605.67688,169567.937,4801.349842,41007.8024,339.5879363
WISCONSIN,EAST CENTRAL,WINNEBAGO,2017,204755.8434,17264.39651,83727.0204,2908.173089,34438.4586,246.9465227
WISCONSIN,EAST CENTRAL,WINNEBAGO,2018,284522.3169,23060.2922,142854.1221,4016.897627,39075.16121,261.9883344
WISCONSIN,EAST CENTRAL,WINNEBAGO,2019,208108.209,23216.68718,123138.9096,4094.989352,27468.41973,159.2082345
WISCONSIN,EAST CENTRAL,WINNEBAGO,2020,293554.978,27105.9317,158656.1635,4687.540817,38304.67848,246.1110134
WISCONSIN,NA,NA,2015,6912279.006,1772426.688,3510720.75,877119.3602,577528.0766,127296.2634
WISCONSIN,NA,NA,2016,6618600.253,1676162.119,3362420.929,832748.6491,531225.5891,117339.1995
WISCONSIN,NA,NA,2017,5817658.671,1483264.015,2954883.682,735687.6561,480933.394,106622.914
WISCONSIN,NA,NA,2018,4999113.294,1270715.69,2539285.128,629806.1846,452545.518,99691.50889
WISCONSIN,NA,NA,2019,4767319.436,1220424.547,2420296.62,605443.7848,530358.1917,114714.638
WISCONSIN,NA,NA,2020,5330084.373,1364878.308,2705950.564,676376.0745,465800.5053,100238.9156
WISCONSIN,NA,OTHER COUNTIES,2020,75840.5155,8334.644492,40115.34051,1759.463567,14120.08231,1114.092263
WISCONSIN,NORTH CENTRAL,ASHLAND,2015,11143.85933,2176.569445,5657.572398,1078.355142,4150.299215,688.9316658
WISCONSIN,NORTH CENTRAL,ASHLAND,2016,22414.71337,3266.208051,14492.20546,1210.132961,4469.985734,619.9837452
WISCONSIN,NORTH CENTRAL,ASHLAND,2017,16228.76439,3082.2467,8139.810888,1520.252799,5334.92573,883.9542795
WISCONSIN,NORTH CENTRAL,ASHLAND,2020,13267.80577,2868.220654,10374.56855,693.0383763,817.5463983,32.26782746
WISCONSIN,NORTH CENTRAL,CLARK,2015,529305.8551,56950.45357,317131.4791,14012.03432,67921.28743,3247.150398
WISCONSIN,NORTH CENTRAL,CLARK,2016,575069.7905,66421.31173,349653.2403,14937.14784,64566.99518,2527.141659
WISCONSIN,NORTH CENTRAL,CLARK,2017,423068.3633,48619.35314,256204.1419,11310.88441,58050.13302,2493.463309
WISCONSIN,NORTH CENTRAL,CLARK,2018,362403.3035,32045.58532,196455.4843,7908.416067,61583.65028,2423.272719
WISCONSIN,NORTH CENTRAL,CLARK,2019,392108.5218,64580.34569,271623.5263,13751.10624,46739.32579,653.7753762
WISCONSIN,NORTH CENTRAL,CLARK,2020,544011.4384,69174.54307,340371.7129,14395.55365,51914.21043,581.5715591
WISCONSIN,NORTH CENTRAL,IRON,2015,1348.732326,350.3716912,684.4830969,173.3967228,537.5161147,118.5086507
WISCONSIN,NORTH CENTRAL,IRON,2017,2149.163885,549.3582609,1090.91334,272.4589344,705.8302017,153.9208466
WISCONSIN,NORTH CENTRAL,LINCOLN,2015,29700.65618,3713.615119,18182.22733,1047.563758,3119.597782,42.68835671
WISCONSIN,NORTH CENTRAL,LINCOLN,2016,17261.56641,2885.678933,11734.55647,1042.254786,2719.867308,405.7405079
WISCONSIN,NORTH CENTRAL,LINCOLN,2017,46711.77467,5303.162978,28067.57208,1941.02571,7936.226826,782.5435003
WISCONSIN,NORTH CENTRAL,LINCOLN,2018,13245.3771,1450.476185,5809.758519,248.3653527,2104.505861,124.8023149
WISCONSIN,NORTH CENTRAL,LINCOLN,2019,6482.122662,825.2516409,2286.007102,172.5431598,2771.396272,173.1502002
WISCONSIN,NORTH CENTRAL,LINCOLN,2020,44511.45105,5441.577183,26816.74643,1590.423266,5548.531433,107.5577295
WISCONSIN,NORTH CENTRAL,MARATHON,2015,646233.9812,79746.84715,403368.2274,17233.27167,76671.28984,3144.403582
WISCONSIN,NORTH CENTRAL,MARATHON,2016,613812.9755,66082.37435,358439.2516,14371.28629,75685.32709,2193.686175
WISCONSIN,NORTH CENTRAL,MARATHON,2017,570784.1157,63408.15409,339847.9928,13847.956,68883.82206,2059.851234
WISCONSIN,NORTH CENTRAL,MARATHON,2018,562374.7756,56820.06421,316547.7973,12360.0346,75897.73588,1783.358478
WISCONSIN,NORTH CENTRAL,MARATHON,2019,51038.72915,6035.724086,17770.67729,980.5641675,18771.66974,378.907234
WISCONSIN,NORTH CENTRAL,MARATHON,2020,498051.7128,48826.69611,267405.639,11077.22746,68722.41706,965.1662325
WISCONSIN,NORTH CENTRAL,ONEIDA,2015,3533.752296,646.0625875,1794.263849,319.9306119,1608.198064,249.6212203
WISCONSIN,NORTH CENTRAL,ONEIDA,2016,4333.737472,812.4423175,2200.477996,404.0763635,1411.980062,232.9588674
WISCONSIN,NORTH CENTRAL,ONEIDA,2017,5445.452786,1025.731801,2764.44188,506.4153019,1942.288612,318.3463523
WISCONSIN,NORTH CENTRAL,ONEIDA,2018,755.5230747,195.7851077,383.7339817,96.86106633,381.1486071,82.52111946
WISCONSIN,NORTH CENTRAL,OTHER (COMBINED) COUNTIES,2015,227026.7058,30489.43662,147282.6357,8797.795244,34175.60688,3105.023967
WISCONSIN,NORTH CENTRAL,OTHER (COMBINED) COUNTIES,2016,269058.6461,33987.0688,164521.6599,12175.20291,43177.44673,5012.036263
WISCONSIN,NORTH CENTRAL,OTHER (COMBINED) COUNTIES,2017,245525.195,33236.27342,152376.8241,12283.14005,41195.21872,4598.064983
WISCONSIN,NORTH CENTRAL,OTHER (COMBINED) COUNTIES,2018,445479.9257,52912.48816,256535.7847,20794.89018,90655.27342,10950.36651
WISCONSIN,NORTH CENTRAL,OTHER (COMBINED) COUNTIES,2019,701724.1427,99946.57516,461369.9353,20418.77646,79626.22986,2177.543119
WISCONSIN,NORTH CENTRAL,PRICE,2015,26533.26536,4537.508449,15607.29877,2080.963161,5154.813483,876.061487
WISCONSIN,NORTH CENTRAL,PRICE,2016,22792.30801,4471.8189,11547.72389,2212.745015,6548.838758,1070.334568
WISCONSIN,NORTH CENTRAL,PRICE,2017,40079.37303,6484.826526,26594.15992,2270.334681,7293.12029,1227.894703
WISCONSIN,NORTH CENTRAL,PRICE,2018,26389.46521,6512.984288,13210.18419,3218.792962,9080.054819,1923.422577
WISCONSIN,NORTH CENTRAL,PRICE,2019,17086.9716,2742.402893,11958.24353,364.5816065,1634.20489,40.1010018
WISCONSIN,NORTH CENTRAL,PRICE,2020,20110.80523,2940.357539,13478.51633,400.8577732,2233.287173,72.71353112
WISCONSIN,NORTH CENTRAL,TAYLOR,2015,130053.4665,11422.396,56390.27706,3189.891962,25066.5254,1277.602903
WISCONSIN,NORTH CENTRAL,TAYLOR,2016,150492.1843,13897.38199,63193.57303,2285.270676,25170.53184,600.8331714
WISCONSIN,NORTH CENTRAL,TAYLOR,2017,94400.24993,8345.314688,38893.94543,1368.513025,22146.10964,603.1136644
WISCONSIN,NORTH CENTRAL,TAYLOR,2020,217463.6686,23974.13083,126918.3144,5892.455444,25851.46582,529.6509073
WISCONSIN,NORTH CENTRAL,VILAS,2016,493.1225765,125.5026978,250.29392,62.16765265,243.8776049,52.98157961
WISCONSIN,NORTH CENTRAL,VILAS,2017,489.2013575,124.8607108,248.3113115,61.74977291,218.8598778,48.08130322
WISCONSIN,NORTHEAST,FLORENCE,2015,4303.456722,845.8154511,2185.406124,418.7380816,1613.10606,261.7453551
WISCONSIN,NORTHEAST,FLORENCE,2016,1119.457255,239.9253859,875.2506606,48.38290593,68.79553653,0.863000415
WISCONSIN,NORTHEAST,FLORENCE,2017,4444.097038,813.3240381,2256.347912,401.5214783,1930.613536,305.59273
WISCONSIN,NORTHEAST,FLORENCE,2018,4695.763396,748.5004548,2543.148805,366.9032708,2214.570247,351.124564
WISCONSIN,NORTHEAST,FLORENCE,2019,617.9537844,131.2654429,483.2666724,26.78882998,60.70953088,0.760458548
WISCONSIN,NORTHEAST,FOREST,2015,5628.330494,1043.219047,2803.06319,514.1764709,2281.475758,358.5917785
WISCONSIN,NORTHEAST,FOREST,2016,6050.284635,1180.754024,3072.027645,583.6937513,2106.211102,338.386188
WISCONSIN,NORTHEAST,FOREST,2017,3692.271077,947.8984922,1873.728361,468.2571159,1322.288567,289.9347895
WISCONSIN,NORTHEAST,FOREST,2018,3037.181759,785.7347755,1541.916032,390.6902488,2132.828864,466.8685433
WISCONSIN,NORTHEAST,LANGLADE,2015,121419.6763,14681.74727,70242.87261,4699.111945,14670.97596,1152.20828
WISCONSIN,NORTHEAST,LANGLADE,2016,10031.74527,2428.626378,3696.1944,646.9491358,3183.376996,544.4353129
WISCONSIN,NORTHEAST,LANGLADE,2017,63892.61378,9860.420904,42543.55844,2718.310053,8611.260315,830.3143036
WISCONSIN,NORTHEAST,LANGLADE,2018,65114.65308,6864.275397,36288.7761,1632.700955,11432.44195,646.6092495
WISCONSIN,NORTHEAST,LANGLADE,2019,62713.28187,11348.73086,44040.50822,2771.655348,7522.717136,765.7437494
WISCONSIN,NORTHEAST,LANGLADE,2020,92334.31416,13972.91254,60936.7171,3327.291416,10521.84394,488.684442
WISCONSIN,NORTHEAST,MARINETTE,2015,134597.8534,13322.20746,70143.35745,2493.378044,18089.43835,138.0909036
WISCONSIN,NORTHEAST,MARINETTE,2016,86674.58867,11820.26295,54890.31599,3667.729699,12014.70277,1048.035709
WISCONSIN,NORTHEAST,MARINETTE,2017,70345.60871,11720.26229,48210.78242,2084.096995,7816.727989,195.0116159
WISCONSIN,NORTHEAST,MARINETTE,2018,127492.3202,13308.25321,54986.39639,2527.35857,20110.39898,247.9606511
WISCONSIN,NORTHEAST,MARINETTE,2019,141237.811,14983.5777,81442.80996,2716.634702,18609.15291,277.3265629
WISCONSIN,NORTHEAST,MARINETTE,2020,212762.554,30641.78876,141018.8559,5499.89872,19306.0384,251.1711608
WISCONSIN,NORTHEAST,OCONTO,2015,326695.7786,32628.90931,187284.1978,7472.833608,43243.72741,1684.348229
WISCONSIN,NORTHEAST,OCONTO,2016,253706.5336,21632.65946,110343.6055,5238.424419,40885.71263,1499.733317
WISCONSIN,NORTHEAST,OCONTO,2017,162622.4549,14340.01354,70561.31621,3396.699982,28735.21737,1044.9907
WISCONSIN,NORTHEAST,OCONTO,2018,149106.8813,17573.57159,66498.99769,2995.207013,19343.62109,405.2253367
WISCONSIN,NORTHEAST,OCONTO,2019,78215.82457,8672.777981,34138.29454,1496.924478,12985.5076,320.5106671
WISCONSIN,NORTHEAST,OCONTO,2020,346939.3275,40730.51725,210057.2491,7646.693296,36812.3897,473.8284747
WISCONSIN,NORTHEAST,OTHER (COMBINED) COUNTIES,2015,73448.67137,9187.171894,34929.10874,4413.368825,19997.57265,2177.008283
WISCONSIN,NORTHEAST,OTHER (COMBINED) COUNTIES,2016,293183.0907,30309.54035,168467.9829,7322.250298,36295.77854,1403.803624
WISCONSIN,NORTHEAST,OTHER (COMBINED) COUNTIES,2017,298717.7174,34328.81555,182591.2251,7928.734068,38333.77047,1829.48613
WISCONSIN,NORTHEAST,OTHER (COMBINED) COUNTIES,2018,551704.7635,79168.09438,357427.26,18498.70998,80983.69749,6712.544319
WISCONSIN,NORTHEAST,OTHER (COMBINED) COUNTIES,2019,373108.9927,69158.16712,272247.5863,13399.259,35457.27946,1578.416306
WISCONSIN,NORTHEAST,SHAWANO,2015,490101.7494,55115.3377,295695.2984,12458.56957,56285.65939,2703.022723
WISCONSIN,NORTHEAST,SHAWANO,2016,536634.2747,55578.03909,312783.4104,12973.98147,57631.55275,2375.197806
WISCONSIN,NORTHEAST,SHAWANO,2017,480425.259,54963.59232,291596.5657,11774.91331,54233.48901,1984.815741
