GEOID,NAMELSAD,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,county_id,STNAME
38021,Dickey County,796937586.9616253,793096424.488307,796169801.238826,791129883.6644695,784350079.252009,780886480.3720089,775691930.0911965,757681397.9333634,771469191.3513318,762238470.9518737,38021,North Dakota
38003,Barnes County,1670730276.5688488,1677518189.0632956,1678667592.4204063,1692993580.4641087,1700937184.215982,1700830703.5882616,1695260947.6767497,1668993326.8420765,1646979553.306727,1629456829.8365688,38003,North Dakota
27143,Sibley County,2303539186.5643344,2289171541.1810384,2300046092.4677205,2293119060.178781,2295850035.9364333,2300478592.4532733,2303899913.477201,2328526226.85833,2346323963.2317834,2325672181.999097,27143,Minnesota
13293,Upson County,4084946850.6365685,4063600256.418961,4051314609.29228,4024343984.655169,4022619569.361264,4052915169.4970655,4082220714.907449,4094886614.5321894,4096718875.590068,4117840015.487133,13293,Georgia
06097,Sonoma County,73194293286.772,73576675356.01735,74735178049.50502,75255278207.88515,76660571556.9264,77387642504.66275,78167566150.29887,78529582165.466,78014137494.01788,77340294904.85742,06097,California
26033,Chippewa County,5830720321.733635,5870483431.357111,5947327406.073859,5874680108.404876,5882087420.448216,5867155187.804967,5861319230.324154,5888753587.609571,5860881642.103477,5843358918.633318,26033,Michigan
16019,Bonneville County,15805123515.575619,15972575554.697607,16283960279.590431,16354028586.67124,16642798505.767586,16972615548.552595,17439147346.694355,17893033804.9907,18218000104.991783,18627593766.106728,16019,Idaho
13013,Barrow County,10520542498.88939,10543019922.337517,10697197128.330475,10850847474.465372,11201552425.687042,11584900556.35395,11976795391.422121,12330920919.047947,12646712758.810295,13023138407.642437,13013,Georgia
13183,Long County,2200562408.5598197,2277548316.0790973,2439452069.159729,2510778783.659052,2618446873.0802703,2728312914.604063,2857632271.8338604,2935077692.489391,2986842087.2213087,3060062038.8644695,13183,Georgia
48271,Kinney County,542062511.7832956,544480168.0870429,555031016.610745,553212117.3410383,546477196.95386,554531376.7422122,565553610.95079,579982604.7299323,577624062.9627088,573712740.7595485,48271,Texas
40115,Ottawa County,4810465059.304741,4810656633.425553,4908341067.752234,4898943097.477923,4909530225.531738,4922953113.89255,4913908052.023476,4902423698.509437,4899948003.23106,4869909048.71079,40115,Oklahoma
42033,Clearfield County,12312670619.3228,12292390775.667358,12415520687.862394,12402796335.585373,12455805238.166681,12471625429.890743,12473910171.564785,12471579594.406862,12449269213.994762,12399673648.458689,42033,Pennsylvania
26037,Clinton County,11385275647.909706,11457028078.081083,11617063042.367132,11699248216.09246,11832753577.486591,11898553020.769299,12072765297.35079,12269499964.141218,12394041344.48614,12452867630.42167,26037,Michigan
17135,Montgomery County,4544416550.735891,4507999927.84903,4517119699.9021225,4472305668.878736,4528195546.7344475,4510415143.454628,4520229232.079458,4498108150.561084,4488789813.234853,4445452363.223838,17135,Illinois
28003,Alcorn County,5602872875.972912,5627754262.994493,5675226462.508714,5678496956.660587,5728323437.062213,5759462691.402257,5793347027.907901,5808421855.237923,5759030811.933183,5781403574.93526,28003,Mississippi
28071,Lafayette County,7182403777.300225,7306480059.860586,7659855093.489481,7854180294.793679,8000647583.540587,8148165696.260045,8317806627.944018,8467339681.772641,8376800536.064289,8451428563.700587,28071,Mississippi
22043,Grant Parish,3372564975.819413,3378584730.281173,3414683814.202077,3396801604.852009,3437547612.577517,3445850867.680361,3465337980.8505645,3484584250.8915577,3510176998.0041533,3502823712.2622123,22043,Louisiana
29005,Atchison County,854012692.6591421,841249785.624921,840859025.7144921,825857957.1098871,823713658.9988261,818123053.7336344,821421512.4948082,819414927.6742213,810895319.1591874,804637203.6341308,29005,Missouri
17115,Macon County,16727988716.695261,16707857755.626907,16797962622.535803,16687905503.30438,16685698657.132278,16585416989.032957,16547109404.229345,16472537471.28271,16349952620.762438,16272508441.139866,17115,Illinois
26149,St. Joseph County,9254018724.83973,9218274162.666908,9302679792.559097,9289607330.537607,9381909446.297066,9394741106.55711,9455446647.331827,9488209090.044245,9529858321.555937,9537993871.73851,26149,Michigan
17055,Franklin County,6044978456.613996,6043020396.182031,6080327418.847856,6024863794.445147,6065374088.644334,6085012318.260948,6077834804.153499,6094427828.46772,6053944506.051467,6018586153.334898,17055,Illinois
30033,Garfield County,179982872.99322796,189292523.08875847,189738550.33354402,191004403.94979686,196049078.81715575,198389046.4577878,202050093.68126407,200204181.2608578,196661280.3748984,196817733.2630248,30033,Montana
31001,Adams County,4730288125.110609,4710274234.817878,4780831881.193679,4802070050.4986,4826497674.503295,4877373075.960271,4928062446.576975,4971190162.01824,4930456316.415711,4906831930.308623,31001,Nebraska
27109,Olmsted County,21823527319.801353,22013029784.29869,22406689078.657516,22672405528.17481,23071209359.186275,23392138992.65553,23840355626.416252,24181883180.287857,24462660681.669346,24765397020.19395,27109,Minnesota
34039,Union County,81138604427.43117,81503111071.63991,82815386394.37653,83168404837.86908,84264815591.29788,84965053420.84877,85981103029.42484,86698569168.06068,87050699859.31125,87041156233.13553,34039,New Jersey
01097,Mobile County,62407400294.62754,62353017485.82717,63116437254.68317,63046380282.37002,63681199955.33039,64037944683.012184,64541706021.99548,64710023598.86952,64757102018.62646,64647897902.71422,01097,Alabama
46087,McCook County,846916052.5327312,836570305.3890744,848942742.0872235,852056328.305553,853082579.825553,847170671.1277652,856729727.4799097,869114326.3010383,876292626.3960271,873945833.074131,46087,South Dakota
01057,Fayette County,2601447079.530474,2574016031.6662755,2584501395.017607,2562566261.603973,2578929529.350068,2579675638.3638825,2576255351.5340858,2573428609.3999095,2572867745.238826,2550494982.236749,01057,Alabama
01017,Chambers County,5152160731.774266,5137314544.082708,5201642701.426997,5199919734.004876,5224438863.506275,5252674473.036569,5248791694.591422,5267979967.025554,5256817041.047404,5202684341.755666,01017,Alabama
37131,Northampton County,3327720249.9142213,3308241575.768126,3246450999.879007,3176704823.586095,3175533784.887765,3172525148.689842,3130609881.0799093,3108556725.4320536,3081808990.3140407,3048171619.366862,37131,North Carolina
08081,Moffat County,2082788380.9300225,2026214942.121535,2008879780.0989616,1999301280.8971555,1988783361.1145823,1999186816.290745,2044454527.5954852,2045489714.5527766,2062518424.170474,2078163712.9831152,08081,Colorado
21087,Green County,1695644013.1828442,1689292365.1405866,1720001311.9866366,1698933908.8166142,1694017804.9636118,1692023713.2081263,1706148943.4871333,1724787934.7344468,1720668863.6142662,1711751048.9910607,21087,Kentucky
18047,Franklin County,3481732439.891648,3477910472.0613995,3512908594.2782845,3498701083.5142217,3533803866.177156,3544427356.496614,3541709494.320542,3546786642.8836117,3552419277.7982845,3560554827.9808574,18047,Indiana
37013,Beaufort County,7220755832.451467,7196587749.805869,7234316061.792868,7217041999.959549,7279033209.510068,7322008195.162076,7367906764.886682,7350666086.83991,7362047103.676389,7352347024.612552,37013,North Carolina
38015,Burleigh County,12336225424.848757,12573461491.768848,13078537953.376795,13468095220.134716,13917178136.26727,14401901409.17201,14715281880.530924,14885907613.234129,14906205369.131918,14960963879.976164,38015,North Dakota
37159,Rowan County,20886921815.45824,20801799158.091194,20973583436.42763,20972405406.576977,21231730825.939503,21398978011.88804,21684221370.36569,21935876709.64009,22079883195.50411,22230077968.10546,37159,North Carolina
26071,Iron County,1783219572.189616,1775787274.0160723,1763927921.710158,1751635283.4311512,1744298627.5308354,1749037387.7742665,1736946417.35079,1735571766.5119636,1737252869.7556658,1731307660.0068622,26071,Michigan
27067,Kandiyohi County,6376859626.781037,6370433061.715937,6462854978.523521,6465818937.534988,6532201542.204244,6585620192.500226,6641210815.942212,6685663127.226366,6713393429.504289,6758608314.172821,27067,Minnesota
21237,Wolfe County,1111454637.6704288,1111301080.525869,1097250105.3854628,1108708976.3561175,1115096407.5153048,1118796795.4835215,1118197169.7264109,1132771198.890474,1126304341.6220317,1119733320.3207223,21237,Kentucky
48149,Fayette County,3707767977.534989,3735885688.934356,3761368480.5269527,3765406594.930564,3810579036.2719636,3854217105.8329573,3891369702.631151,3925783629.2673593,3954816106.059413,3965454902.4520087,48149,Texas
46081,Lawrence County,3654769665.1015797,3672486279.2874036,3721865036.3658686,3798611507.259955,3802890837.1026635,3835985090.6600447,3937876999.0212193,4012992007.9898868,4025063452.828172,4043368440.738961,46081,South Dakota
23029,Washington County,4956625647.440181,4938663060.522257,4963554375.807495,4913717760.303386,4915065728.933635,4909665374.020768,4915619022.793679,4903361423.011828,4900260909.007314,4909335176.518646,23029,Maine
48045,Briscoe County,246570496.30699778,250427668.10546276,240376169.8759368,237917766.32343116,238641702.215079,233926025.1846501,230669968.38284424,236619149.4371106,236556766.84713322,241876165.04343116,48045,Texas
26131,Ontonagon County,1023124116.9480813,1000503064.6190519,978129681.1004966,962790141.4407225,952106585.12614,932768437.2785553,923768673.1124154,920376599.0985101,907583204.0213093,894910520.08307,26131,Michigan
28015,Carroll County,1600820821.7065463,1575173427.7760723,1586238684.4604967,1572359220.0747628,1573774369.9557562,1576451278.0442436,1584358933.2081263,1577565187.8587809,1552012650.2139957,1556236878.1934085,28015,Mississippi
41003,Benton County,12921018769.733635,13021936839.533363,13220384297.275665,13124622388.470612,13410525811.010382,13648208442.956207,13986097246.829796,14345622012.438828,14462817884.181671,14558410598.826908,41003,Oregon
27133,Rock County,1458284049.805869,1448978412.3835666,1446070093.016343,1436036300.1903386,1442152400.1773365,1458870231.0392776,1460857952.1589165,1478322678.0222123,1470813601.2763882,1457358652.897517,27133,Minnesota
42063,Indiana County,13417481593.896164,13378181141.359097,13454964595.035305,13425142076.662754,13441586135.654356,13403157798.344019,13245246903.33183,13244264584.37851,13211038326.282257,13153463663.451738,42063,Pennsylvania
22061,Lincoln Parish,7073991274.943567,7103450998.014988,7172544266.869164,7194346899.330745,7257352487.852641,7328961082.304289,7384083215.804966,7419119975.514582,7370808465.411468,7312920896.804695,22061,Louisiana
42099,Perry County,6933719388.189616,6932272591.968217,6986771313.246772,6953078178.552054,7021017245.388352,7084064946.29526,7146413821.544018,7196410406.196299,7220926598.586365,7239388039.3852825,42099,Pennsylvania
46137,Ziebach County,426402376.95711064,428549819.01832956,439113574.28478557,434253234.1793228,439457464.5172009,438340907.1656885,446563371.02302486,429477822.09589165,429306725.01887137,431184159.67638826,46137,South Dakota
48203,Harrison County,9930011444.96614,10013785802.760813,10105560603.616793,10093531767.576704,10237759777.823566,10303406201.742664,10360861270.363882,10388112037.507177,10417259103.008938,10412409063.47702,48203,Texas
26013,Baraga County,1337943152.343115,1333802818.1916025,1330915265.4425282,1327891860.9524155,1330058456.2889392,1326456358.1309254,1329268745.6505644,1319222087.4495711,1302313840.7642436,1284321758.6297066,26013,Michigan
40131,Rogers County,13138900720.848757,13217569303.586817,13437424455.735983,13514551634.173546,13741272139.273678,13918134972.6772,14153150211.120543,14290139979.380587,14362531582.892641,14465477583.27982,40131,Oklahoma
29019,Boone County,24642403373.417606,25096656308.746185,25746941693.050293,26042247181.273136,26570262565.11819,26946918425.563885,27424528304.397293,27821035686.657158,28014610600.80325,28233957549.95648,29019,Missouri
40015,Caddo County,4484925567.5485325,4468450772.307359,4534202270.350158,4505510581.208127,4526811670.883972,4547651716.816253,4608733083.738149,4587973415.373725,4541514436.533453,4499897968.291828,40015,Oklahoma
08059,Jefferson County,80863647370.61852,81589907882.4661,83369349750.33427,84083215404.15494,85926235431.78366,87280055821.9991,88879176428.5544,89930436665.55739,90647551757.33743,91193415884.01047,08059,Colorado
54011,Cabell County,14543884473.534988,14583675630.503294,14786947521.130836,14778623044.364426,14859597590.44009,14922749910.425282,14882490387.618961,14761659116.667088,14555594446.84063,14385060798.782846,54011,West Virginia
48383,Reagan County,506277326.46501124,512176659.3621671,530322298.64126414,553364433.4526411,581996677.1160271,588214252.2311512,579552462.7069978,580138892.1469977,584507990.0402709,602187166.3985553,48383,Texas
05141,Van Buren County,2613677459.322799,2598470089.672957,2617598875.2606773,2587089155.572009,2599687667.1071787,2596980601.917833,2592742888.0469527,2586869327.267539,2602593793.9828444,2588513034.0514674,05141,Arkansas
08117,Summit County,4238808048.2708807,4232967250.7615347,4316094451.236839,4375737254.122619,4507898700.927494,4642210981.950339,4752143542.840632,4816778193.957562,4821408653.391603,4851760513.688126,08117,Colorado
20035,Cowley County,5482833963.196388,5471821905.458058,5531549843.204696,5509273756.669977,5519511947.624019,5523991580.186005,5545100723.431151,5516476960.159639,5499162564.755215,5461457418.71675,20035,Kansas
05071,Johnson County,3858760320.650113,3875666292.1083527,3952479737.414357,3949861406.0814447,3993096884.551151,4031747490.864108,4063866664.827088,4126144097.9452825,4170877544.5619864,4158204860.6237473,05071,Arkansas
36041,Hamilton County,732463856.4514673,728489407.0385553,732567730.9099776,725938587.8985102,722690721.9142212,726035926.2501128,708652984.4586908,698761041.699684,693399200.1762528,690895953.9662302,36041,New York
51045,Craig County,784858199.5124154,780265591.5835667,783662919.3036569,782600181.4147179,795882378.0059594,793556185.8311512,796379122.1309255,791126905.1853726,798222635.2209481,802759768.9766139,51045,Virginia
48083,Coleman County,1339302083.4311514,1319764377.4840631,1321916411.3672235,1298647167.5246952,1294077684.176614,1284893543.8808124,1308426010.8135438,1312658015.9328218,1309041314.9536796,1279002360.4334087,48083,Texas
